batch,peel,minimum_threshold,selected_threshold,target_fdr,estimated_fdr,positive_local_maxima,negative_local_maxima,positive_count_above_floor,negative_count_above_floor,negative_to_positive_floor_ratio,selected_target_count,selected_decoy_count,accepted_events,positive_score_max,negative_score_max,domain,exact_fdr
19,4,8.0,18.48399543762207,0.05,0.0496688745915889,475,441,475,440,0.9263157894736842,302,14,302,33.00373077392578,26.13851356506348,raw_native_fdr,0.04966887417218543
19,5,8.0,17.28211212158203,0.05,0.0486111119389534,477,457,477,455,0.9538784067085954,288,13,288,29.91974449157715,26.13851356506348,raw_native_fdr,0.04861111111111111
19,6,8.0,16.65839958190918,0.05,0.0495495498180389,472,454,472,452,0.9576271186440678,222,10,222,29.32528305053711,18.76131629943848,raw_native_fdr,0.04954954954954955
19,7,8.0,18.7746696472168,0.05,0.0384615398943424,468,452,468,450,0.9615384615384616,26,0,26,25.99134826660156,18.76131629943848,raw_native_fdr,0.038461538461538464
19,8,8.0,inf,0.05,inf,471,457,471,455,0.9660297239915074,0,0,0,24.423473358154297,18.525617599487305,raw_native_fdr,
20,0,8.0,31.590579986572266,0.05,0.0465116277337074,474,440,474,440,0.9282700421940928,215,9,215,62.48960494995117,35.591033935546875,raw_native_fdr,0.046511627906976744
20,1,8.0,24.605091094970703,0.05,0.0488505735993385,479,449,479,449,0.9373695198329852,348,16,348,50.04850006103516,31.567853927612305,raw_native_fdr,0.04885057471264368
20,2,8.0,20.83055305480957,0.05,0.0478873252868652,472,444,472,444,0.940677966101695,355,16,355,37.39854049682617,31.567853927612305,raw_native_fdr,0.04788732394366197
20,3,8.0,19.39435386657715,0.05,0.0491228066384792,468,446,468,446,0.9529914529914528,285,13,285,36.64694595336914,26.09842300415039,raw_native_fdr,0.04912280701754386
20,4,8.0,18.152441024780277,0.05,0.0485074631869792,454,449,454,448,0.986784140969163,268,12,268,29.54079246520996,21.65267944335937,raw_native_fdr,0.048507462686567165
20,5,8.0,18.793846130371094,0.05,0.0495867766439914,458,454,458,451,0.9847161572052402,121,5,121,27.653682708740234,21.63841819763184,raw_native_fdr,0.049586776859504134
20,6,8.0,16.94190216064453,0.05,0.0465116277337074,471,460,471,456,0.9681528662420382,258,11,258,27.383983612060547,19.1062068939209,raw_native_fdr,0.046511627906976744
20,7,8.0,16.829898834228516,0.05,0.0483870953321456,464,471,464,467,1.0064655172413792,124,5,124,25.232128143310547,17.26519775390625,raw_native_fdr,0.04838709677419355
20,8,8.0,15.85521125793457,0.05,0.0492610819637775,469,468,469,464,0.9893390191897654,203,9,203,22.572080612182617,17.26519775390625,raw_native_fdr,0.04926108374384237
20,9,8.0,14.949113845825195,0.05,0.0479704812169075,481,463,481,458,0.9521829521829522,271,12,271,22.047964096069336,17.26895523071289,raw_native_fdr,0.04797047970479705
20,10,8.0,inf,0.05,inf,460,462,460,455,0.9891304347826086,0,0,0,19.214805603027344,16.719585418701172,raw_native_fdr,
21,0,8.0,31.868745803833008,0.05,0.0456852801144123,467,442,467,441,0.9443254817987152,197,8,197,63.71293640136719,40.64307403564453,raw_native_fdr,0.04568527918781726
21,1,8.0,23.282527923583984,0.05,0.0493150688707828,469,455,469,454,0.9680170575692963,365,17,365,40.15306091308594,35.456138610839844,raw_native_fdr,0.049315068493150684
21,2,8.0,21.72024154663086,0.05,0.0485074631869792,458,455,458,454,0.9912663755458516,268,12,268,39.25239562988281,31.37092018127441,raw_native_fdr,0.048507462686567165
21,3,8.0,21.961196899414062,0.05,0.0431654676795005,464,458,464,457,0.9849137931034484,139,5,139,34.73846435546875,23.47847557067871,raw_native_fdr,0.04316546762589928
21,4,8.0,18.10478401184082,0.05,0.0490797534584999,470,454,470,453,0.9638297872340426,326,15,326,28.17313003540039,23.47847557067871,raw_native_fdr,0.049079754601226995
21,5,8.0,16.915023803710938,0.05,0.049822062253952,457,450,457,447,0.9781181619256016,281,13,281,27.9947566986084,26.62563705444336,raw_native_fdr,0.0498220640569395
21,6,8.0,16.91276741027832,0.05,0.0447761192917823,458,460,458,453,0.9890829694323144,134,5,134,24.52070999145508,22.33261108398437,raw_native_fdr,0.04477611940298507
21,7,8.0,16.004175186157227,0.05,0.0478468909859657,451,459,451,452,1.0022172949002215,209,9,209,23.496212005615234,18.21454429626465,raw_native_fdr,0.04784688995215311
21,8,8.0,17.211454391479492,0.05,0.0476190485060215,463,467,463,455,0.9827213822894167,21,0,21,22.585433959960938,17.173818588256836,raw_native_fdr,0.047619047619047616
21,9,8.0,14.762311935424805,0.05,0.0485829971730709,467,466,467,454,0.9721627408993576,247,11,247,21.884069442749023,17.173818588256836,raw_native_fdr,0.048582995951417005
21,10,8.0,14.020234107971191,0.05,0.0482456125319004,462,466,462,451,0.9761904761904762,228,10,228,19.82030487060547,15.801116943359377,raw_native_fdr,0.04824561403508772
21,11,8.0,inf,0.05,inf,473,475,473,453,0.9577167019027484,0,0,0,18.32210922241211,15.801116943359377,raw_native_fdr,
22,0,8.0,30.190258026123047,0.05,0.0466101691126823,481,432,481,432,0.8981288981288982,236,10,236,62.89739227294922,33.323177337646484,raw_native_fdr,0.046610169491525424
22,1,8.0,23.86380386352539,0.05,0.0489130429923534,487,444,487,444,0.9117043121149896,368,17,368,45.52159881591797,31.97194099426269,raw_native_fdr,0.04891304347826087
22,2,8.0,20.74612808227539,0.05,0.050000000745058,458,447,458,447,0.9759825327510916,340,16,340,41.42368316650391,27.60016632080078,raw_native_fdr,0.05
22,3,8.0,19.52568244934082,0.05,0.0494699664413929,455,452,455,452,0.9934065934065934,283,13,283,32.58307647705078,24.58319854736328,raw_native_fdr,0.04946996466431095
22,4,8.0,18.818830490112305,0.05,0.0488888882100582,458,457,458,457,0.9978165938864628,225,10,225,29.516258239746094,26.451160430908203,raw_native_fdr,0.04888888888888889
22,5,8.0,22.38197898864746,0.05,0.0384615398943424,458,452,458,452,0.9868995633187772,26,0,26,29.32955741882324,22.32154083251953,raw_native_fdr,0.038461538461538464
22,6,8.0,17.09423065185547,0.05,0.0496453903615474,464,452,464,452,0.9741379310344828,282,13,282,24.785554885864254,20.63336181640625,raw_native_fdr,0.04964539007092199
22,7,8.0,16.11248016357422,0.05,0.0474452562630176,470,454,470,452,0.9617021276595744,274,12,274,23.87936210632324,20.63336181640625,raw_native_fdr,0.04744525547445255
22,8,8.0,15.168142318725586,0.05,0.0488721802830696,474,459,474,454,0.9578059071729956,266,12,266,21.98616981506348,17.43890953063965,raw_native_fdr,0.04887218045112782
22,9,8.0,16.828588485717773,0.05,0.0303030312061309,476,465,476,458,0.96218487394958,33,0,33,21.259990692138672,16.75824737548828,raw_native_fdr,0.030303030303030304
22,10,8.0,inf,0.05,inf,481,467,481,460,0.9563409563409564,0,0,0,19.78011512756348,16.75824737548828,raw_native_fdr,
23,0,8.0,29.583702087402344,0.05,0.0497737564146518,459,442,459,441,0.9607843137254902,221,10,221,63.3330078125,32.538673400878906,raw_native_fdr,0.049773755656108594
23,1,8.0,21.08698844909668,0.05,0.0493506491184234,467,448,467,446,0.9550321199143468,385,18,385,44.961795806884766,27.110727310180664,raw_native_fdr,0.04935064935064935
23,2,8.0,19.599618911743164,0.05,0.0493827164173126,455,448,455,446,0.9802197802197802,324,15,324,36.33346557617188,24.99210357666016,raw_native_fdr,0.04938271604938271
23,3,8.0,18.17131233215332,0.05,0.0457746461033821,455,458,455,455,1.0,284,12,284,29.82723426818848,24.052045822143555,raw_native_fdr,0.045774647887323945
23,4,8.0,18.24171257019043,0.05,0.0466666668653488,452,454,452,450,0.995575221238938,150,6,150,28.38898468017578,20.178617477416992,raw_native_fdr,0.04666666666666667
23,5,8.0,16.37133026123047,0.05,0.0479452051222324,457,458,457,454,0.9934354485776804,292,13,292,25.897628784179688,20.178617477416992,raw_native_fdr,0.04794520547945205
23,6,8.0,15.581315994262695,0.05,0.0497737564146518,447,457,445,450,1.0112359550561798,221,10,221,24.31151008605957,19.26568984985352,raw_native_fdr,0.049773755656108594
23,7,8.0,inf,0.05,inf,468,455,466,448,0.96137339055794,0,0,0,22.98744773864746,19.26568984985352,raw_native_fdr,
24,0,8.0,30.336774826049805,0.05,0.0491071417927742,471,424,471,424,0.9002123142250531,224,10,224,68.1036376953125,41.38108444213867,raw_native_fdr,0.049107142857142856
24,1,8.0,23.887319564819336,0.05,0.0483870953321456,467,429,467,428,0.9164882226980728,310,14,310,46.417930603027344,39.36091995239258,raw_native_fdr,0.04838709677419355
24,2,8.0,20.181516647338867,0.05,0.0476190485060215,456,437,456,434,0.9517543859649122,315,14,315,36.13670349121094,25.912527084350582,raw_native_fdr,0.047619047619047616
24,3,8.0,19.49078369140625,0.05,0.0476190485060215,459,436,459,432,0.9411764705882352,231,10,231,32.067893981933594,22.14902114868164,raw_native_fdr,0.047619047619047616
24,4,8.0,18.07557678222656,0.05,0.046875,470,442,470,438,0.9319148936170212,256,11,256,29.984825134277344,22.14902114868164,raw_native_fdr,0.046875
24,5,8.0,17.079631805419922,0.05,0.0489795915782451,469,443,469,437,0.9317697228144988,245,11,245,26.75410461425781,20.77112197875977,raw_native_fdr,0.04897959183673469
24,6,8.0,17.063358306884766,0.05,0.0446428582072258,469,451,469,444,0.9466950959488272,112,4,112,25.75412368774414,19.727895736694336,raw_native_fdr,0.044642857142857144
24,7,8.0,15.79928970336914,0.05,0.0478260852396488,476,450,476,443,0.930672268907563,230,10,230,22.202959060668945,16.982742309570312,raw_native_fdr,0.04782608695652174
24,8,8.0,16.622352600097656,0.05,0.0350877195596694,488,448,488,439,0.8995901639344263,57,1,57,21.659290313720703,16.982742309570312,raw_native_fdr,0.03508771929824561
24,9,8.0,inf,0.05,inf,493,450,493,441,0.8945233265720081,0,0,0,20.144065856933597,16.822237014770508,raw_native_fdr,
25,0,8.0,32.98285675048828,0.05,0.048309177160263,457,411,457,410,0.8971553610503282,207,9,207,61.89581298828125,47.61562728881836,raw_native_fdr,0.04830917874396135
25,1,8.0,24.92543601989746,0.05,0.0489296652376651,452,430,452,429,0.9491150442477876,327,15,327,49.87858581542969,38.203163146972656,raw_native_fdr,0.04892966360856269
25,2,8.0,22.58086395263672,0.05,0.0456026047468185,464,433,464,431,0.9288793103448276,307,13,307,38.234806060791016,26.961000442504883,raw_native_fdr,0.04560260586319218
25,3,8.0,22.11761283874512,0.05,0.0485436879098415,461,441,461,439,0.9522776572668112,206,9,206,31.516881942749023,24.133358001708984,raw_native_fdr,0.04854368932038835
25,4,8.0,20.02880096435547,0.05,0.0483271367847919,462,433,462,431,0.9329004329004328,269,12,269,29.277389526367188,24.133358001708984,raw_native_fdr,0.048327137546468404
25,5,8.0,20.01744270324707,0.05,0.046875,455,428,455,426,0.9362637362637364,128,5,128,28.061359405517575,22.401857376098636,raw_native_fdr,0.046875
25,6,8.0,19.15959930419922,0.05,0.0490797534584999,470,431,470,429,0.9127659574468086,163,7,163,26.10706329345703,22.45328712463379,raw_native_fdr,0.049079754601226995
25,7,8.0,18.33833312988281,0.05,0.050000000745058,469,440,469,438,0.9339019189765458,160,7,160,23.391956329345703,22.45328712463379,raw_native_fdr,0.05
25,8,8.0,16.934925079345703,0.05,0.0481481477618217,473,440,473,438,0.9260042283298098,270,12,270,22.581039428710938,22.45328712463379,raw_native_fdr,0.04814814814814815
25,9,8.0,15.863430976867676,0.05,0.050000000745058,470,453,470,451,0.9595744680851064,280,13,280,21.370925903320312,17.927490234375,raw_native_fdr,0.05
25,10,8.0,17.50006103515625,0.05,0.0416666679084301,467,456,467,453,0.9700214132762311,24,0,24,20.79263687133789,17.444425582885742,raw_native_fdr,0.041666666666666664
25,11,8.0,inf,0.05,inf,469,458,469,455,0.9701492537313432,0,0,0,19.974672317504883,17.444425582885742,raw_native_fdr,
26,0,8.0,29.46649932861328,0.05,0.0484581515192985,470,450,470,450,0.9574468085106383,227,10,227,61.689918518066406,34.28490447998047,raw_native_fdr,0.048458149779735685
26,1,8.0,21.42200469970703,0.05,0.0498753115534782,480,462,480,462,0.9625,401,19,401,41.932125091552734,27.54985237121582,raw_native_fdr,0.04987531172069826
26,2,8.0,19.297718048095703,0.05,0.0498442351818084,461,452,461,451,0.9783080260303688,321,15,321,34.060298919677734,24.276411056518555,raw_native_fdr,0.04984423676012461
26,3,8.0,18.0792293548584,0.05,0.0498084276914596,461,460,461,457,0.9913232104121475,261,12,261,31.348093032836918,24.276411056518555,raw_native_fdr,0.04980842911877394
26,4,8.0,18.289613723754883,0.05,0.0492957755923271,464,467,464,464,1.0,142,6,142,29.932292938232425,24.276411056518555,raw_native_fdr,0.04929577464788732
26,5,8.0,16.16954231262207,0.05,0.0490196086466312,477,466,477,463,0.9706498951781972,306,14,306,26.17838859558105,24.276411056518555,raw_native_fdr,0.049019607843137254
26,6,8.0,16.122417449951172,0.05,0.0492957755923271,458,465,458,459,1.002183406113537,142,6,142,25.544492721557617,17.98179054260254,raw_native_fdr,0.04929577464788732
26,7,8.0,16.20437240600586,0.05,0.0422535203397274,471,473,471,468,0.9936305732484076,71,2,71,23.091014862060547,17.890581130981445,raw_native_fdr,0.04225352112676056
26,8,8.0,16.55170249938965,0.05,0.0416666679084301,471,472,471,467,0.9915074309978767,24,0,24,20.05331039428711,16.432373046875,raw_native_fdr,0.041666666666666664
26,9,8.0,15.193010330200195,0.05,0.0497512444853782,476,474,476,468,0.9831932773109244,201,9,201,19.6667537689209,16.432373046875,raw_native_fdr,0.04975124378109453
26,10,8.0,inf,0.05,inf,478,469,478,462,0.9665271966527196,0,0,0,18.32448387145996,16.432373046875,raw_native_fdr,
27,0,8.0,29.067323684692383,0.05,0.046692606061697,473,444,473,444,0.9386892177589852,257,11,257,65.11138153076172,35.14133071899414,raw_native_fdr,0.04669260700389105
27,1,8.0,22.616943359375,0.05,0.0481012649834156,486,456,486,456,0.9382716049382716,395,18,395,42.95339584350586,30.642353057861328,raw_native_fdr,0.04810126582278481
27,2,8.0,20.379844665527344,0.05,0.0497076027095317,471,444,471,444,0.9426751592356688,342,16,342,37.12190628051758,25.963838577270508,raw_native_fdr,0.049707602339181284
27,3,8.0,20.518096923828125,0.05,0.0478723421692848,461,455,461,453,0.982646420824295,188,8,188,34.56883239746094,25.86058235168457,raw_native_fdr,0.047872340425531915
27,4,8.0,19.54446220397949,0.05,0.048309177160263,480,457,480,454,0.9458333333333332,207,9,207,30.402055740356445,25.154842376708984,raw_native_fdr,0.04830917874396135
27,5,8.0,17.597803115844727,0.05,0.0495049506425857,478,460,478,455,0.9518828451882844,303,14,303,28.131208419799805,25.154842376708984,raw_native_fdr,0.04950495049504951
27,6,8.0,16.05973243713379,0.05,0.0474683530628681,472,465,472,458,0.9703389830508474,316,14,316,26.34099006652832,20.308439254760746,raw_native_fdr,0.04746835443037975
27,7,8.0,15.685399055480955,0.05,0.0497512444853782,461,455,461,448,0.9718004338394792,201,9,201,23.479108810424805,19.274389266967773,raw_native_fdr,0.04975124378109453
27,8,8.0,inf,0.05,inf,463,461,462,451,0.9761904761904762,0,0,0,23.14406013488769,19.274389266967773,raw_native_fdr,
28,0,8.0,27.926294326782227,0.05,0.050000000745058,467,448,467,448,0.9593147751605996,280,13,280,66.4349594116211,32.79861068725586,raw_native_fdr,0.05
28,1,8.0,24.23617935180664,0.05,0.0498442351818084,468,446,468,446,0.9529914529914528,321,15,321,42.46284103393555,32.34308624267578,raw_native_fdr,0.04984423676012461
28,2,8.0,20.41225242614746,0.05,0.0454545468091964,463,445,463,444,0.958963282937365,352,15,352,37.90019226074219,28.48555374145508,raw_native_fdr,0.045454545454545456
28,3,8.0,19.331247329711918,0.05,0.0482758618891239,471,454,471,452,0.9596602972399152,290,13,290,31.320463180541992,26.62154197692871,raw_native_fdr,0.04827586206896552
28,4,8.0,19.39828872680664,0.05,0.0466666668653488,464,453,464,448,0.9655172413793104,150,6,150,28.678688049316406,26.62154197692871,raw_native_fdr,0.04666666666666667
28,5,8.0,17.569305419921875,0.05,0.0496183224022388,467,459,467,454,0.9721627408993576,262,12,262,28.14369201660156,21.92424774169922,raw_native_fdr,0.04961832061068702
28,6,8.0,19.785524368286133,0.05,0.0408163256943225,488,461,488,455,0.9323770491803278,49,1,49,26.85509490966797,21.92424774169922,raw_native_fdr,0.04081632653061224
28,7,8.0,inf,0.05,inf,490,462,490,455,0.9285714285714286,0,0,0,25.90742301940918,19.772714614868164,raw_native_fdr,
29,0,8.0,30.30172348022461,0.05,0.050000000745058,467,447,467,446,0.9550321199143468,200,9,200,63.51466369628906,37.19826889038086,raw_native_fdr,0.05
29,1,8.0,22.037330627441406,0.05,0.049418605864048,469,459,469,457,0.9744136460554372,344,16,344,46.71287536621094,30.03085327148437,raw_native_fdr,0.04941860465116279
29,2,8.0,19.433330535888672,0.05,0.0479233227670192,466,456,466,451,0.9678111587982832,313,14,313,37.077911376953125,26.32188034057617,raw_native_fdr,0.04792332268370607
29,3,8.0,17.52079200744629,0.05,0.0490196086466312,464,451,464,446,0.961206896551724,306,14,306,33.96862030029297,24.50728416442871,raw_native_fdr,0.049019607843137254
29,4,8.0,16.505456924438477,0.05,0.0494699664413929,467,447,467,438,0.9379014989293362,283,13,283,28.21294212341309,21.512941360473636,raw_native_fdr,0.04946996466431095
29,5,8.0,16.253908157348633,0.05,0.0487804859876632,471,452,471,444,0.9426751592356688,164,7,164,27.582365036010746,19.09564971923828,raw_native_fdr,0.04878048780487805
29,6,8.0,15.17480754852295,0.05,0.0488888882100582,469,443,469,433,0.9232409381663113,225,10,225,26.757572174072266,19.09564971923828,raw_native_fdr,0.04888888888888889
29,7,8.0,16.682981491088867,0.05,0.0465116277337074,465,443,465,428,0.9204301075268816,43,1,43,24.262678146362305,18.5747013092041,raw_native_fdr,0.046511627906976744
29,8,8.0,inf,0.05,inf,464,444,464,429,0.9245689655172412,0,0,0,22.374605178833008,18.5747013092041,raw_native_fdr,
30,0,8.0,32.92982864379883,0.05,0.0462962947785854,474,440,474,440,0.9282700421940928,216,9,216,67.0704574584961,42.56406784057617,raw_native_fdr,0.046296296296296294
30,1,8.0,25.19345474243164,0.05,0.0479041934013366,471,455,471,455,0.9660297239915074,334,15,334,43.60888671875,32.99555587768555,raw_native_fdr,0.04790419161676647
30,2,8.0,20.537599563598636,0.05,0.0491803288459777,454,455,454,455,1.002202643171806,366,17,366,36.47960662841797,28.55681800842285,raw_native_fdr,0.04918032786885246
30,3,8.0,20.05240821838379,0.05,0.0472727268934249,460,457,460,457,0.9934782608695653,275,12,275,33.62055969238281,23.80314826965332,raw_native_fdr,0.04727272727272727
30,4,8.0,18.64558219909668,0.05,0.0494699664413929,462,462,462,462,1.0,283,13,283,31.377933502197266,23.0809326171875,raw_native_fdr,0.04946996466431095
30,5,8.0,17.026330947875977,0.05,0.0486322194337844,478,458,478,457,0.9560669456066946,329,15,329,29.950685501098636,23.0809326171875,raw_native_fdr,0.0486322188449848
30,6,8.0,17.090476989746094,0.05,0.046875,470,459,470,458,0.9744680851063828,192,8,192,26.1176815032959,23.0809326171875,raw_native_fdr,0.046875
30,7,8.0,18.578584671020508,0.05,0.0399999991059303,470,472,470,471,1.002127659574468,50,1,50,26.93518829345703,23.0809326171875,raw_native_fdr,0.04
